category,alpha,calibration_rows_read,clipped_eigenvalues,decision_sets,effective_rank,eligible,entangle,feature_scale,final_test_rows_read,fold_count,gamma,gamma_multiplier,ineligible_folds,kernel_target_alignment_fqk,kernel_target_alignment_q01b,landmarks,layers,maximum_negative_eigenvalue,mean_fold_nrmse,mean_regret_m_s,minimum_eigenvalue_before_clip,model_view,off_diagonal_mean,off_diagonal_q05,off_diagonal_q95,off_diagonal_std,pooled_oof_nrmse,pooled_oof_rmse,projection_id,qubits,regularized_condition_number,seed_index,status,track_id,validation_rows,wall_time_s,auroc,expected_calibration_error,false_negative_rate,false_positive_rate,pooled_oof_brier,precision_at_0_5,predicted_feasible_rate,recall_at_0_5
A02,1.0,0,21.8,,14.06047291476547,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12269392021562579,0.20381366611022694,256,1,-2.168587621110826e-15,,,-2.168587621110826e-15,A02,0.7663959916495188,0.5129614459554798,0.9675586875128159,0.13828778521612722,,,PX-03,8,795.4629500215566,9,complete,FQK,39000,3.14750640001148,0.5511901397817378,0.16022045229810505,0.9240931741800904,0.048598992459912414,0.19092640377911968,0.30736743312998593,0.05464102564102564,0.07590682581990961
A02,1.0,0,25.8,7800,14.06980903102735,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12269002905107514,0.20384100787785914,256,1,-3.2391505575661966e-15,0.47500248055295746,19.774436116325898,-3.2391505575661966e-15,A02,0.7663963026667739,0.512955388958474,0.9675604393237739,0.13828750790613073,0.5625408346086318,1.3174126969337498,PX-03,8,795.4630074036452,10,complete,Q01b,39000,3.142619599995669,,,,,,,,
A02,1.0,0,25.8,,14.06980903102735,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12269002905107514,0.20384100787785914,256,1,-3.2391505575661966e-15,,,-3.2391505575661966e-15,A02,0.7663963026667739,0.512955388958474,0.9675604393237739,0.13828750790613073,,,PX-03,8,795.4630074036452,10,complete,FQK,39000,3.142619599995669,0.5512451877658252,0.1602126866832122,0.9240931741800904,0.048598992459912414,0.1909388581087313,0.30736743312998593,0.05464102564102564,0.07590682581990961
A02,1.0,0,19.6,7800,14.103826595491881,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268433645468488,0.20390842087591046,256,1,-2.9505373548225214e-15,0.4754137921546592,19.774436116325898,-2.9505373548225214e-15,A02,0.7663962730884852,0.5129521727606561,0.9675607122957469,0.1382891091933784,0.5630374064762351,1.3185756171042933,PX-03,8,795.4630751426974,11,complete,Q01b,39000,3.176891400013119,,,,,,,,
A02,1.0,0,19.6,,14.103826595491881,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268433645468488,0.20390842087591046,256,1,-2.9505373548225214e-15,,,-2.9505373548225214e-15,A02,0.7663962730884852,0.5129521727606561,0.9675607122957469,0.1382891091933784,,,PX-03,8,795.4630751426974,11,complete,FQK,39000,3.176891400013119,0.5512853848329149,0.16004979505834255,0.9240931741800904,0.048598992459912414,0.19091834383824693,0.30736743312998593,0.05464102564102564,0.07590682581990961
A02,1.0,0,21.0,7800,14.084249746373592,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12269025086884303,0.20387605485208535,256,1,-1.6788303532226495e-14,0.47579952133441666,19.774436116325898,-1.6788303532226495e-14,A02,0.7663957636220866,0.512954276637501,0.9675601191095421,0.1382888995531572,0.5632582608104884,1.319092835208683,PX-03,8,795.4628450397141,12,complete,Q01b,39000,3.1367265000590123,,,,,,,,
A02,1.0,0,21.0,,14.084249746373592,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12269025086884303,0.20387605485208535,256,1,-1.6788303532226495e-14,,,-1.6788303532226495e-14,A02,0.7663957636220866,0.512954276637501,0.9675601191095421,0.1382888995531572,,,PX-03,8,795.4628450397141,12,complete,FQK,39000,3.1367265000590123,0.5512679582815457,0.16008980509980988,0.9240931741800904,0.048598992459912414,0.19090465782396637,0.30736743312998593,0.05464102564102564,0.07590682581990961
A02,1.0,0,23.6,7800,14.069854995736502,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12269056744343414,0.2037866546080383,256,1,-7.321340142300931e-15,0.4749734370694445,19.774436116325898,-7.321340142300931e-15,A02,0.7663957175184226,0.5129628026468542,0.9675584212802997,0.1382882862431875,0.5624536337747127,1.3172084815617793,PX-03,8,795.4626628083226,13,complete,Q01b,39000,3.200509900052566,,,,,,,,
A02,1.0,0,23.6,,14.069854995736502,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12269056744343414,0.2037866546080383,256,1,-7.321340142300931e-15,,,-7.321340142300931e-15,A02,0.7663957175184226,0.5129628026468542,0.9675584212802997,0.1382882862431875,,,PX-03,8,795.4626628083226,13,complete,FQK,39000,3.200509900052566,0.5515327487579442,0.16022016053282961,0.9240931741800904,0.048598992459912414,0.1909051767787412,0.30736743312998593,0.05464102564102564,0.07590682581990961
A02,1.0,0,21.0,7800,14.090011850916133,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268804346862713,0.20396875728741698,256,1,-9.773762034204638e-15,0.4753418268797165,19.774436116325898,-9.773762034204638e-15,A02,0.7663961993267105,0.512956485982391,0.9675603773393942,0.13828884501563837,0.5631099946217154,1.3187456110649434,PX-03,8,795.4630770265989,14,complete,Q01b,39000,3.2323140000225976,,,,,,,,
A02,1.0,0,21.0,,14.090011850916133,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268804346862713,0.20396875728741698,256,1,-9.773762034204638e-15,,,-9.773762034204638e-15,A02,0.7663961993267105,0.512956485982391,0.9675603773393942,0.13828884501563837,,,PX-03,8,795.4630770265989,14,complete,FQK,39000,3.2323140000225976,0.5514736885078693,0.16015757217835608,0.9240931741800904,0.048598992459912414,0.19090645458642566,0.30736743312998593,0.05464102564102564,0.07590682581990961
A02,1.0,0,24.0,7800,14.088192226800487,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268620465688751,0.20389680248492156,256,1,-3.725060586639569e-15,0.47474590517153403,19.774436116325898,-3.725060586639569e-15,A02,0.7663965602536119,0.5129589705951331,0.9675587885402297,0.13828848345932315,0.5619113179007802,1.3159384336397213,PX-03,8,795.4632869205564,15,complete,Q01b,39000,3.1305620999773964,,,,,,,,
A02,1.0,0,24.0,,14.088192226800487,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268620465688751,0.20389680248492156,256,1,-3.725060586639569e-15,,,-3.725060586639569e-15,A02,0.7663965602536119,0.5129589705951331,0.9675587885402297,0.13828848345932315,,,PX-03,8,795.4632869205564,15,complete,FQK,39000,3.1305620999773964,0.5513423006288909,0.1601750360917596,0.9240931741800904,0.048598992459912414,0.19090168618112474,0.30736743312998593,0.05464102564102564,0.07590682581990961
A02,1.0,0,26.0,7800,14.079061135180638,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268782882043103,0.20385210457988778,256,1,-3.2192456001491697e-15,0.47510437255093113,19.774436116325898,-3.2192456001491697e-15,A02,0.7663960263529315,0.5129557793234057,0.9675588817151717,0.13828879158794855,0.5625333239795273,1.3173951078139285,PX-03,8,795.4629373503111,16,complete,Q01b,39000,3.1431116999010555,,,,,,,,
A02,1.0,0,26.0,,14.079061135180638,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268782882043103,0.20385210457988778,256,1,-3.2192456001491697e-15,,,-3.2192456001491697e-15,A02,0.7663960263529315,0.5129557793234057,0.9675588817151717,0.13828879158794855,,,PX-03,8,795.4629373503111,16,complete,FQK,39000,3.1431116999010555,0.5515678956737885,0.16000550589603607,0.9240931741800904,0.048598992459912414,0.1908916746046449,0.30736743312998593,0.05464102564102564,0.07590682581990961
A02,1.0,0,18.4,7800,14.08994032384929,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268941047059027,0.203906850845076,256,1,-5.9995297907745154e-15,0.4750083056831526,19.774436116325898,-5.9995297907745154e-15,A02,0.7663958104020367,0.5129571816426942,0.9675589934948252,0.13828915014821747,0.5624351694488049,1.3171652400121978,PX-03,8,795.4628758636777,17,complete,Q01b,39000,3.1532322999555618,,,,,,,,
A02,1.0,0,18.4,,14.08994032384929,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268941047059027,0.203906850845076,256,1,-5.9995297907745154e-15,,,-5.9995297907745154e-15,A02,0.7663958104020367,0.5129571816426942,0.9675589934948252,0.13828915014821747,,,PX-03,8,795.4628758636777,17,complete,FQK,39000,3.1532322999555618,0.5513245611856425,0.16004604558119614,0.9240931741800904,0.048598992459912414,0.19093646849936735,0.30736743312998593,0.05464102564102564,0.07590682581990961
A02,1.0,0,23.8,7800,14.0939684389779,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268996076139842,0.203903620981959,256,1,-3.214669921801869e-15,0.474071710724035,19.774436116325898,-3.214669921801869e-15,A02,0.7663957074205516,0.5129563632470828,0.9675610542228374,0.13828864055214854,0.5608022364536727,1.3133410791181253,PX-03,8,795.4628369890072,18,complete,Q01b,39000,3.1594516999903135,,,,,,,,
A02,1.0,0,23.8,,14.0939684389779,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268996076139842,0.203903620981959,256,1,-3.214669921801869e-15,,,-3.214669921801869e-15,A02,0.7663957074205516,0.5129563632470828,0.9675610542228374,0.13828864055214854,,,PX-03,8,795.4628369890072,18,complete,FQK,39000,3.1594516999903135,0.5515644004425528,0.16017092217336357,0.9240931741800904,0.048598992459912414,0.19088640933503515,0.30736743312998593,0.05464102564102564,0.07590682581990961
A02,1.0,0,23.0,7800,14.110378540447948,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268292877161777,0.20391734471461653,256,1,-4.63646784173248e-15,0.4741836487574746,19.774436116325898,-4.63646784173248e-15,A02,0.7663962538104461,0.5129516422076241,0.9675606889977711,0.13828929652973368,0.5608265612977923,1.313398045397767,PX-03,8,795.4630439952427,19,complete,Q01b,39000,3.1857074000290595,,,,,,,,
A02,1.0,0,23.0,,14.110378540447948,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12268292877161777,0.20391734471461653,256,1,-4.63646784173248e-15,,,-4.63646784173248e-15,A02,0.7663962538104461,0.5129516422076241,0.9675606889977711,0.13828929652973368,,,PX-03,8,795.4630439952427,19,complete,FQK,39000,3.1857074000290595,0.5514109078970357,0.1601530598999581,0.9240931741800904,0.048598992459912414,0.19092204089384046,0.30736743312998593,0.05464102564102564,0.07590682581990961
A02,1.0,0,28.2,7800,14.081139497912366,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12269077626042435,0.203846205374942,256,1,-3.906609003080322e-15,0.47475695866973633,19.774436116325898,-3.906609003080322e-15,A02,0.7663958251008948,0.5129584489915393,0.967561230983009,0.13828890695482868,0.5616004240500373,1.3152103522611451,PX-03,8,795.4628826269105,20,complete,Q01b,39000,3.1730807999847457,,,,,,,,
A02,1.0,0,28.2,,14.081139497912366,True,False,1.0,0,5,0.01790128768508387,0.25,[],0.12269077626042435,0.203846205374942,256,1,-3.906609003080322e-15,,,-3.906609003080322e-15,A02,0.7663958251008948,0.5129584489915393,0.967561230983009,0.13828890695482868,,,PX-03,8,795.4628826269105,20,complete,FQK,39000,3.1730807999847457,0.5514715669482982,0.16009682819052323,0.9240931741800904,0.048598992459912414,0.19090772910970738,0.30736743312998593,0.05464102564102564,0.07590682581990961
