model_id,fold_id,seed_index,validation_rows,rmse,nrmse,mae,tail_abs_error_q90,tail_abs_error_q95
compressed_mlp_residual,CV01,8,6500,0.08656667069861576,1.5419317835203308,0.07749705615712928,0.12201538076453651,0.14679818605218364
a02_exact_rbf_residual,CV01,8,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,9,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,9,6500,0.06678769094493728,1.1896271692654863,0.054623930938305365,0.10847424643070634,0.11236583915701817
compressed_mlp_residual,CV01,9,6500,0.0897765471817842,1.5991063350033534,0.07454777287040214,0.1545326604868282,0.16881226897571616
a02_exact_rbf_residual,CV01,9,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,10,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,10,6500,0.06751998649412727,1.2026708704164488,0.0541805474754332,0.11014786075652179,0.1139955385669861
compressed_mlp_residual,CV01,10,6500,0.07417686790211658,1.3212437222919735,0.06536701524578774,0.08902666249129071,0.1159623452557877
a02_exact_rbf_residual,CV01,10,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,11,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,11,6500,0.07100544575960589,1.2647541222988947,0.05816656277263742,0.11498263618775095,0.11936884250888
compressed_mlp_residual,CV01,11,6500,0.08481732192175846,1.5107722569065642,0.06641508861651303,0.15127850310032187,0.1814176942670321
a02_exact_rbf_residual,CV01,11,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,12,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,12,6500,0.06689035847942994,1.191455890796444,0.054928059299130645,0.10794578155991941,0.11198993103051877
compressed_mlp_residual,CV01,12,6500,0.08982723515982642,1.6000091929249407,0.06871652836364019,0.15627826442854065,0.17122910373119654
a02_exact_rbf_residual,CV01,12,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,13,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,13,6500,0.06859043794756381,1.2217378289288745,0.05831706400741356,0.10907744123307983,0.11373488265215329
compressed_mlp_residual,CV01,13,6500,0.06026101492480927,1.0733735451517397,0.05059124367670307,0.09901391096817555,0.1141381814486384
a02_exact_rbf_residual,CV01,13,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,14,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,14,6500,0.06456867857832504,1.1501019609088388,0.053035562141352924,0.10511985378208333,0.11000152817675188
compressed_mlp_residual,CV01,14,6500,0.06358967515426095,1.1326638812927794,0.053389459211754975,0.10482628844159472,0.1076859789075714
a02_exact_rbf_residual,CV01,14,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,15,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,15,6500,0.06448883542086377,1.1486797888281453,0.05296763437866576,0.10438962412823215,0.10876193567060685
compressed_mlp_residual,CV01,15,6500,0.08916351411121291,1.5881869457253037,0.07851023547974474,0.11692642271548516,0.14368307677184886
a02_exact_rbf_residual,CV01,15,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,16,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,16,6500,0.06862391228580003,1.222334076256422,0.05733024177654915,0.11135212073403127,0.11525852766447896
compressed_mlp_residual,CV01,16,6500,0.0689261432438777,1.2277174358850513,0.05111186283715352,0.12011012395607741,0.13826442212823284
a02_exact_rbf_residual,CV01,16,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,17,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,17,6500,0.06766109986483629,1.2051843919556269,0.05752087590757602,0.10727384791050563,0.1117282645772619
compressed_mlp_residual,CV01,17,6500,0.06550614562633063,1.1668001915980537,0.05256320083519097,0.1052275021347638,0.12173097266598401
a02_exact_rbf_residual,CV01,17,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,18,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,18,6500,0.06787429324865792,1.2089818078883166,0.055597837862646694,0.11138671712159233,0.11566028900152378
compressed_mlp_residual,CV01,18,6500,0.060698135069818755,1.0811595607090865,0.04058301359992727,0.1101947446996092,0.12338943076806713
a02_exact_rbf_residual,CV01,18,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,19,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,19,6500,0.06586790050780858,1.173243795644425,0.055544089389504295,0.10511767856660664,0.10988309063011228
compressed_mlp_residual,CV01,19,6500,0.08249150114988109,1.4693445695300313,0.07143596126229293,0.1391323290910829,0.15315468328314671
a02_exact_rbf_residual,CV01,19,6500,0.08802149266793632,1.5678451773906912,0.06802138720311894,0.14133871425247338,0.1465139733714267
ridge_residual,CV01,20,6500,0.043566963512247606,0.7760178970597666,0.04076350371863551,0.058384221542665364,0.059195390081886234
random_feature_rbf_residual,CV01,20,6500,0.06377718763874668,1.1360038671938433,0.053093193214426106,0.10258207449098238,0.107304556937282
compressed_mlp_residual,CV01,20,6500,0.09403384581250245,1.674937645340982,0.07731675287961715,0.16779163517239118,0.19204792824022413
