outer_fold,seed_index,q,orthogonalized_target_l2,first_stage_rbf25_l2,second_stage_fidelity_l2,second_stage_rbf50_l2,validation_outcomes_used,stage_order,channel_source
CV03,14,8,1.0914827448036084,1.7026956828778337,1.6347781482756787,1.0127600966789005,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,15,4,1.1736945069642348,2.0618121536337064,1.523144345804296,1.3373295409296961,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,15,6,1.2350061073354484,1.6706637508628928,2.120856767372371,1.370978643940224,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,15,8,1.0916110922564268,1.7056045902704655,1.640108910324432,1.0212582957077516,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,16,4,1.1737079048802657,2.0643303331798535,1.5236035365527958,1.348690667998064,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,16,6,1.2350830367141288,1.6682646346664727,2.1088910124370988,1.3818391626732571,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,16,8,1.0910879334139651,1.710827296484463,1.6700019166648767,1.0119172893057022,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,17,4,1.1738100810945769,2.060911783582734,1.5249493207318612,1.3419147891393697,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,17,6,1.2352909299202357,1.6684392120695768,2.0984518946699566,1.3783991127126718,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,17,8,1.0919528564485406,1.7092081301257473,1.638163241176905,1.0103883775556257,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,18,4,1.1738546134181571,2.059406772577516,1.5234925504245933,1.3771539697580522,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,18,6,1.2351528943117238,1.6694145538867118,2.094648052364259,1.378489723576344,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,18,8,1.0921994187920172,1.702719908447642,1.6504773945778408,1.0083090862121957,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,19,4,1.173737155548511,2.0641689791079294,1.5230592614862806,1.3646921789593778,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,19,6,1.2353050075560537,1.6714419617172178,2.1072588445667937,1.382577019691922,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,19,8,1.0913897346930246,1.7039781845209483,1.6890227135704454,1.01166080572469,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,20,4,1.1737706097012193,2.0625878991503996,1.5235963178862153,1.3793612389520575,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,20,6,1.2351831252601497,1.6712372769721782,2.089621018792907,1.381048345135673,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV03,20,8,1.0917165889903457,1.7017728291894478,1.6614478618223918,1.0043110331998837,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,1,4,0.7341060643156249,0.7930509426098018,1.1227211728348265,0.7326892008219035,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,1,6,0.6995881574631716,0.46454242946176166,0.8411275946559129,0.5509846410845569,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,1,8,0.694733645946715,0.4298525625374753,0.803009947563966,0.3916332773007041,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,2,4,0.7341065581503733,0.7903221001477871,1.1172199170572703,0.7272921555954458,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,2,6,0.6995967477851676,0.4625035762907006,0.8405300062566409,0.5434490520591814,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,2,8,0.6947737285015515,0.4279731137900695,0.8053884217362605,0.3874743022712633,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,3,4,0.7340962775590152,0.7930463416452589,1.1173952016324367,0.7317938725300803,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,3,6,0.6995910351069612,0.4656740312154776,0.841749311247423,0.5492652344225943,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,3,8,0.6946883712107402,0.43205421263815025,0.7990486506856544,0.3917224488221285,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,4,4,0.7340805074334554,0.7933850717631954,1.1166588837950802,0.7337514403517377,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,4,6,0.6995717334131184,0.464927201325708,0.8422286276877056,0.5491444982453758,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,4,8,0.6946482695643288,0.43020224608949453,0.8033561847733195,0.38984220144694987,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,5,4,0.7341068046108388,0.7895874440649562,1.1211333322852612,0.7273671112531495,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,5,6,0.6996445406506555,0.4637968952072885,0.8423169653774293,0.5455285178045378,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,5,8,0.6947723856587992,0.42940081990042805,0.8025695064370302,0.38591588422792505,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,6,4,0.7341075077449811,0.7929892058540732,1.1209975172858633,0.7325227175929575,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,6,6,0.6995833708074162,0.4644318103839533,0.8414266815705442,0.5484961755653575,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,6,8,0.6946695149349266,0.4321173076449894,0.798975739014732,0.3925882684202249,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,7,4,0.734099161041054,0.7931880514780026,1.1213744266738515,0.7334246596047892,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,7,6,0.6996607658816746,0.4656787364051249,0.8420923964213721,0.5476187756612073,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,7,8,0.6946947101095996,0.4298534294917841,0.8060102537506432,0.38999871820639614,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,8,4,0.7340968923708211,0.7932661792220437,1.1223697587147223,0.7341413282016771,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,8,6,0.6996243799893324,0.4664258678202238,0.840598853339893,0.5514275340315357,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,8,8,0.6946937132670107,0.4314534624279223,0.8023414548181235,0.3885413738440364,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,9,4,0.7340993707761757,0.7932668585791681,1.1208754254263986,0.7345098287402841,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,9,6,0.6995238417809257,0.4662617799540626,0.8432670305914867,0.5477161256005415,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,9,8,0.6947068572023665,0.42829334187761864,0.800565951805241,0.3868938664986038,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,10,4,0.7341193733560214,0.7930380683332146,1.121352884433225,0.7307084583295114,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,10,6,0.699587804775102,0.4645412593525382,0.8427980638962407,0.546943087467456,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,10,8,0.6946678749606138,0.42888178485537554,0.7981748945458553,0.38986756518655963,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,11,4,0.7341138458383232,0.7930475484601631,1.122604517628745,0.7324826728383599,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,11,6,0.6995992775583263,0.46407169791791525,0.8420612455344662,0.5486067378864865,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,11,8,0.6946750979664772,0.42824804474106815,0.8050439824985637,0.39009041048374804,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,12,4,0.7340647979456236,0.7930701250135012,1.1206897404212446,0.7323354187215405,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,12,6,0.6995138354463548,0.4654900728433954,0.8428819457417522,0.5518026064467956,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,12,8,0.6946469239710872,0.4322255197852693,0.7992946337850642,0.39174979434340196,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,13,4,0.7340861893410291,0.793107574724579,1.120599902867275,0.73261074672845,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,13,6,0.6995925300649978,0.4663231036114539,0.8413352365026339,0.5497799169031379,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,13,8,0.694672750272081,0.4276541699671972,0.7960760852044093,0.38342445206756,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,14,4,0.7341044598499595,0.7933334880859697,1.12314750359731,0.7327044685054978,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,14,6,0.699517581735202,0.4641836986740057,0.842267188244925,0.5454899383810354,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,14,8,0.6946977245192767,0.42953074936280344,0.8054878967781078,0.387333299604927,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,15,4,0.7341125133848503,0.7922986919447667,1.115966459865934,0.7280779932059369,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,15,6,0.6995526300216788,0.46529223473410575,0.8407484276874676,0.5453029725568466,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,15,8,0.6948947377847419,0.430088894506746,0.8042153516621967,0.392532107719509,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,16,4,0.7341161648374032,0.7920724035327167,1.1234431238003515,0.7292895356338019,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,16,6,0.6995932166056889,0.46537237061124787,0.8410750850389553,0.551038746274135,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,16,8,0.6947709287865587,0.43069670960914996,0.7965093278944964,0.3928528523644341,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,17,4,0.7341087063933129,0.7930945826402493,1.1216129719179262,0.7309778077901282,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,17,6,0.6996179604567649,0.4651664893122527,0.8411783194724581,0.5510314620889644,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,17,8,0.6946343863311402,0.4279998880484998,0.7943804644838587,0.38550351890068213,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,18,4,0.7340845912788536,0.7912207889707781,1.117612919867032,0.7275137063074033,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,18,6,0.6996026999400368,0.46627263582384754,0.842334433176244,0.5461521436537976,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,18,8,0.6947028569984954,0.42844075525060266,0.8006147075459493,0.38931814452738117,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,19,4,0.7341097864090369,0.793442080288456,1.1175724148880037,0.7330961604477252,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,19,6,0.6996149817527301,0.46527778275365633,0.8409778538626512,0.5488319140182075,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,19,8,0.6947059711034598,0.4291150907314368,0.8058472828890807,0.38821614475322636,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,20,4,0.7340774363729858,0.7932409279090483,1.122849215653475,0.732390733464923,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,20,6,0.6995735503991548,0.4644315076837973,0.8421038088867675,0.546307370398203,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV04,20,8,0.6947942912351587,0.4278539252568445,0.8060539215241564,0.38709292428916714,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,1,4,1.0532472159288067,0.3446061334711563,0.763592962983102,0.8536157110486762,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,1,6,1.049912717356515,0.42211001263396114,1.1337002216793517,0.5853208403213728,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,1,8,1.0341756626901903,0.44632013819708105,1.2060048520926852,0.6070079016300008,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,2,4,1.0532458901264539,0.3432286028737879,0.7631273517466239,0.8535430294360682,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,2,6,1.0498593434202927,0.4215673533796156,1.125474364234274,0.5833391799907113,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,2,8,1.0335080939427166,0.44667870216696326,1.191006841297657,0.6075874042676475,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,3,4,1.053190177980377,0.34352192160690004,0.7617759441549095,0.8533052745126442,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,3,6,1.0501238548144165,0.421761719541823,1.1286146717719017,0.584150593443836,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,3,8,1.0336650521754946,0.44628279081346717,1.2004441985544174,0.6043627171973004,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,4,4,1.0532336184303293,0.34337495054736905,0.7600146317886004,0.8516997225317158,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,4,6,1.0501736328584468,0.4223542666932173,1.130897903946527,0.5843955222590714,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,4,8,1.033760746496208,0.4506694110108333,1.183445759023263,0.6125145454729911,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,5,4,1.053253646200508,0.3443408182445448,0.7636463394463322,0.8534169627425495,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,5,6,1.0500776430124648,0.4222207365326777,1.1283416564603572,0.5824220906592702,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,5,8,1.0328756256235492,0.44969514373184494,1.1845846087969178,0.6088711472442874,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,6,4,1.0532012553119217,0.3439936691078076,0.762453968732743,0.8523586796828024,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,6,6,1.0496586422228178,0.42191169953816215,1.1289092824316187,0.5835843988418472,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,6,8,1.0337219223046605,0.44551225717542126,1.1968369864576416,0.604828797831512,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,7,4,1.0531685639569324,0.3441566033613539,0.7632233274325336,0.8531473952065238,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,7,6,1.0495335847250544,0.42163853443696286,1.132400277229202,0.5834057170907719,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,7,8,1.0342861820994775,0.446250050147321,1.1983255901563827,0.6059038181116837,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,8,4,1.0533263205557983,0.3433863111578687,0.7630228868033457,0.8534342699507764,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,8,6,1.0497598733619948,0.4226463997180801,1.135879992317165,0.585003646714307,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,8,8,1.0346461900615131,0.4456231496267446,1.204666554504795,0.6093615964575555,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,9,4,1.0531968687305826,0.3443232042623381,0.7629763810551261,0.8533806739415037,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,9,6,1.0498584705176772,0.42157851208574104,1.1335464837424034,0.5840098258933646,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,9,8,1.0335463465766446,0.44742312232126086,1.1879193641313066,0.6106722721674971,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,10,4,1.0533100699292466,0.34399283733450087,0.7633520468671047,0.8538597082725765,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,10,6,1.049948752227244,0.42166157297966395,1.1305528170610886,0.5833812359609124,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,10,8,1.0337574171888453,0.447411972430324,1.2026486282087303,0.6109023724899878,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,11,4,1.0533753726803503,0.34406619577035147,0.7611174845065348,0.8533889233902877,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,11,6,1.0497826840917528,0.4215104517251372,1.1314669428381203,0.5848825052689884,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,11,8,1.0341757103087872,0.4459074918344886,1.2125509352607324,0.6084594056754632,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,12,4,1.0532835164707404,0.34334279837262144,0.7638611557590868,0.8535124630535519,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,12,6,1.0498899781830353,0.42207989859209827,1.1308318680817195,0.5844207390758003,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,12,8,1.0339201975676575,0.446891228440513,1.220512667663123,0.6090251108207693,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,13,4,1.0531599106741003,0.34305816214762586,0.7613381923464977,0.8526499065178075,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,13,6,1.0501519008891804,0.42209643402532454,1.1318092719696338,0.5835966578178581,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,13,8,1.0336853957281427,0.44929654183509676,1.210721889167637,0.6120668377035191,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,14,4,1.0536855673704966,0.34431227114777485,0.7600158815173681,0.8527685377455833,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,14,6,1.0502151000876132,0.42122236604838953,1.124502946826609,0.5817065794574164,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,14,8,1.0338054540442232,0.44595948035184096,1.2044788760564247,0.6047281937921803,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,15,4,1.0532987157893292,0.3435553380043072,0.7631756305054332,0.8536354361246495,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,15,6,1.0498830121096603,0.42136196723226826,1.13183742335276,0.5832912244366799,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,15,8,1.0338197890496372,0.44577838658915686,1.1922630708758672,0.6031607415718466,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,16,4,1.053372567609099,0.34413639692528963,0.7635586075627318,0.8537301412701859,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,16,6,1.049829112378005,0.42359445292053205,1.1419377673849678,0.5797041475857989,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,16,8,1.0344743351307608,0.4457670062023314,1.2062211934740101,0.6055493656420855,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,17,4,1.0531903375482983,0.3433444560947384,0.7627227657400935,0.8529002151404346,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,17,6,1.0502499396429261,0.4222776569276596,1.1318285384154982,0.5844899068614263,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,17,8,1.0336930971261573,0.4461867833774783,1.2104015664277907,0.6049896988590804,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,18,4,1.0536004421609477,0.34345044225493504,0.7595156059709401,0.853118247824529,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,18,6,1.0498698637459887,0.4226041339904659,1.1298552595664013,0.5840273387743392,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,18,8,1.0333671767763875,0.44575258318798816,1.1752282112944064,0.609265364030012,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,19,4,1.0533518042290586,0.34419282236553816,0.7627138821149028,0.8535725171851049,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,19,6,1.0500589275335688,0.4217504657357219,1.1334062680131565,0.5843845898027754,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,19,8,1.0335640223864726,0.4463348113135271,1.1851965608347188,0.6060658767156218,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,20,4,1.0532645786778654,0.34394819526146087,0.7631812925601548,0.8533549409059613,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,20,6,1.050115954788599,0.4222660685973679,1.13168730895874,0.5839945023713039,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
CV05,20,8,1.0338998866391156,0.44686792269685083,1.2033626466990557,0.6082881540256101,0,shared_rbf25_then_e2_second_stage,inner_oof_rbf25_orthogonalized_target
