outer_fold,seed_index,config_id,fit_rows,fit_features,validation_rows,projection_components,projection_hash,conditioning_feature,train_conditioning_hash,validation_conditioning_hash,validation_outcomes_used
CV03,10,EC-GFRK-04-L010,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,10,EC-GFRK-06-L010,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,10,EC-GFRK-08-L010,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,11,EC-GFRK-04-L010,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,11,EC-GFRK-06-L010,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,11,EC-GFRK-08-L010,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,12,EC-GFRK-04-L010,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,12,EC-GFRK-06-L010,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,12,EC-GFRK-08-L010,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,13,EC-GFRK-04-L010,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,13,EC-GFRK-06-L010,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,13,EC-GFRK-08-L010,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,14,EC-GFRK-04-L010,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,14,EC-GFRK-06-L010,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,14,EC-GFRK-08-L010,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,15,EC-GFRK-04-L010,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,15,EC-GFRK-06-L010,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,15,EC-GFRK-08-L010,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,16,EC-GFRK-04-L010,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,16,EC-GFRK-06-L010,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,16,EC-GFRK-08-L010,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,17,EC-GFRK-04-L010,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,17,EC-GFRK-06-L010,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,17,EC-GFRK-08-L010,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,18,EC-GFRK-04-L010,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,18,EC-GFRK-06-L010,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,18,EC-GFRK-08-L010,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,19,EC-GFRK-04-L010,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,19,EC-GFRK-06-L010,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,19,EC-GFRK-08-L010,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,20,EC-GFRK-04-L010,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,20,EC-GFRK-06-L010,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV03,20,EC-GFRK-08-L010,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,5ad4fd4a2258e4fc52737cda1ec259436d65666f9f5a419baa1ee57f4fb18b58,14e004304f57f536b196400c7af11b606070387f86b9ec1ec2ba140c1f30d91b,0
CV04,1,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,1,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,1,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,2,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,2,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,2,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,3,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,3,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,3,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,4,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,4,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,4,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,5,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,5,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,5,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,6,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,6,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,6,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,7,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,7,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,7,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,8,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,8,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,8,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,9,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,9,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,9,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,10,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,10,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,10,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,11,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,11,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,11,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,12,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,12,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,12,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,13,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,13,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,13,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,14,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,14,EC-GFRK-06-L010,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,14,EC-GFRK-08-L010,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
CV04,15,EC-GFRK-04-L010,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,cebe14ed35e11e07204c53caff7a7caacc8552264f4eb48ec25dadbe120b9311,13eab36781860e3e1140e1cb3d6091d1dccfa5d2ac24493625111eb7d73b6057,0
