outer_fold,seed_index,config_id,fit_rows,fit_features,validation_rows,projection_components,projection_hash,conditioning_feature,eta,validation_outcomes_used
CV03,8,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,8,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,8,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,8,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,8,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,8,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,9,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,9,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,9,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,9,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,9,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,9,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,9,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,9,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,9,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,10,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,10,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,10,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,10,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,10,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,10,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,10,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,10,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,10,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,11,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,11,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,11,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,11,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,11,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,11,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,11,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,11,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,11,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,12,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,12,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,12,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,12,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,12,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,12,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,12,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,12,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,12,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,13,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,13,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,13,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,13,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,13,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,13,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,13,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,13,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,13,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,14,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,14,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,14,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,14,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,14,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,14,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,14,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,14,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,14,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,15,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,15,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,15,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,15,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,15,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,15,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,15,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,15,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,15,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,16,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,16,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,16,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,16,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,16,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,16,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,16,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,16,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,16,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,17,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,17,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,17,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,17,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,17,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,17,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,17,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,17,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,17,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,18,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,18,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,18,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,18,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,18,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,18,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,18,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,18,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,18,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,19,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,19,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,19,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,19,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,19,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,19,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,19,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,19,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,19,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,20,HEFRK-04-E025,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,20,HEFRK-04-E050,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,20,HEFRK-04-E075,1024,5,9750,4,2605f1f5c84281aa3fcd4a6c80c5353489e6a76b83deb59c8c20eb3f135b01df,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,20,HEFRK-06-E025,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,20,HEFRK-06-E050,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,20,HEFRK-06-E075,1024,7,9750,6,1dbcd757b42ad4035c6150171483f969b9d7dfd2f74168598ffaab557d6dff0f,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV03,20,HEFRK-08-E025,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV03,20,HEFRK-08-E050,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV03,20,HEFRK-08-E075,1024,9,9750,8,7eee674caaa706b419680687acf4b8702a3bdce658bbf5515bb68ea901f1f233,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,1,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,1,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,1,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,1,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,1,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,1,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,1,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,1,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,1,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,2,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,2,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,2,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,2,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,2,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,2,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,2,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,2,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,2,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,3,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,3,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,3,HEFRK-04-E075,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,3,HEFRK-06-E025,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,3,HEFRK-06-E050,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,3,HEFRK-06-E075,1024,7,6500,6,069a91f78b338892551c5d9feb4d1d2e46678bcd6dbc08f182b83bb8511cdf17,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,3,HEFRK-08-E025,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,3,HEFRK-08-E050,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV04,3,HEFRK-08-E075,1024,9,6500,8,e1f099724204f2dd377e0217effc8e97be046b0cc8f3709fd9eaa7f2036d6a42,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV04,4,HEFRK-04-E025,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV04,4,HEFRK-04-E050,1024,5,6500,4,12d2e3945508d7204f113b0e0f9281d7dc840129992e2fd5e2a5c9d18c088fa4,cross_fitted_c06_train_outer_c06_validation,0.5,0
