model_id,config_id,outer_fold,seed_index,validation_rows,nrmse,mae,mean_regret_m_s,infeasible_selection_rate,brier,auroc,recall,precision,ece,gate_eta_mean
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV01,16,6500,0.014177618716382264,0.012681935243156956,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV01,16,6500,0.01469480981169075,0.01265251977961036,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
C06,C06,CV01,17,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV01,17,6500,0.014613814978241754,0.012501384448560623,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV01,17,6500,0.014813165649397534,0.0122625615227102,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV01,17,6500,0.014397493450676965,0.012701252285016897,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV01,17,6500,0.014711083011234171,0.012389956232362803,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV01,17,6500,0.014171203679788085,0.012679252606501146,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV01,17,6500,0.014694783935629709,0.012657771418549698,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
C06,C06,CV01,18,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV01,18,6500,0.014613830379568572,0.012501680195976916,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV01,18,6500,0.014813308033366484,0.012264010925274755,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV01,18,6500,0.014397382489893565,0.012703941823381106,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV01,18,6500,0.014711118350346442,0.01239062414265498,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV01,18,6500,0.014181961093440375,0.012678359076921329,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV01,18,6500,0.014694847379881722,0.012654164312759694,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
C06,C06,CV01,19,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV01,19,6500,0.014613817690266763,0.012501443020851806,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV01,19,6500,0.01481322162029074,0.012262733928669636,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV01,19,6500,0.014396321907419449,0.012698212814870933,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV01,19,6500,0.014711134924118456,0.012390703025294296,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV01,19,6500,0.014164556896564946,0.012691013157854827,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV01,19,6500,0.014694247369768031,0.012658125415028379,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
C06,C06,CV01,20,6500,0.015176380962966552,0.011451556126719881,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV01,20,6500,0.014613833189967115,0.012501671793315823,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV01,20,6500,0.01481335890189592,0.01226503438163048,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV01,20,6500,0.014396900539003686,0.012694955345321182,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV01,20,6500,0.01471133665880594,0.012390972741388749,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV01,20,6500,0.014171114551346732,0.012683348648717629,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV01,20,6500,0.014694828078572444,0.01265624350076773,9.29397319264077,0.010769230769230769,0.04932996061596233,0.9845976892135344,0.9111718483088487,0.9844961240310077,0.09126005604771692,0.5697404106888432
C06,C06,CV02,1,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,1,9750,0.0050857052531833235,0.007327502805513911,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,1,9750,0.004982513603013646,0.007167262807614349,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,1,9750,0.004869156850098544,0.006821373311453616,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,1,9750,0.004712420009275273,0.006747970632163042,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV02,1,9750,0.004318805878301826,0.005906158559331735,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV02,1,9750,0.004522318794619927,0.006469770302975828,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
C06,C06,CV02,2,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,2,9750,0.005085642322964839,0.007327256241900118,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,2,9750,0.004982454676981927,0.007167376591305095,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,2,9750,0.0048676964404343725,0.006832172547942672,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,2,9750,0.004713032376568519,0.006748823311772548,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV02,2,9750,0.00433036512129794,0.005935619651624831,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV02,2,9750,0.004524342650308285,0.006474551951147447,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
C06,C06,CV02,3,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,3,9750,0.005085621044777678,0.007327212161980056,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,3,9750,0.004982288548959704,0.007166813081161954,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,3,9750,0.004862514966399457,0.006809857989586027,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,3,9750,0.0047124699073848395,0.006747749490449276,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV02,3,9750,0.004315830630434552,0.0058924412949613505,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV02,3,9750,0.004523191814183853,0.006473113527188994,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
C06,C06,CV02,4,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,4,9750,0.005085567184504175,0.007327190288799545,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,4,9750,0.004982076780504514,0.007166708718530926,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,4,9750,0.004869741146403158,0.006819614716519621,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,4,9750,0.004713256649350692,0.006749321390666611,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV02,4,9750,0.004327108330008869,0.005909168868749964,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV02,4,9750,0.0045230499009797365,0.006473434999075099,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
C06,C06,CV02,5,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,5,9750,0.005085570977186086,0.007327121836189148,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,5,9750,0.004982029642446268,0.007166366956081406,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,5,9750,0.004865336009104454,0.006821723835099788,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,5,9750,0.004713029140596019,0.0067486994807466295,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV02,5,9750,0.004326888022502703,0.0058999746117388745,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV02,5,9750,0.0045236800553481215,0.006474693881256056,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
C06,C06,CV02,6,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,6,9750,0.005085648590311988,0.0073272993380592375,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,6,9750,0.004982438928187027,0.007167327809458192,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,6,9750,0.004867143228899391,0.006814445260838253,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,6,9750,0.004712756708720717,0.0067483329650952035,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV02,6,9750,0.004321293235417752,0.005890859510768503,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV02,6,9750,0.004523281011356967,0.0064716540804522,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
C06,C06,CV02,7,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,7,9750,0.005085706134538513,0.007327412354401145,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,7,9750,0.00498269136408129,0.007167842561102724,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,7,9750,0.004873672348010878,0.006827256064457381,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,7,9750,0.004712782536258047,0.006748192325428115,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV02,7,9750,0.004311998452199954,0.005891164937504036,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV02,7,9750,0.004523528921776771,0.0064754394346664985,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
C06,C06,CV02,8,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,8,9750,0.0050857150261100804,0.007327507265596511,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,8,9750,0.00498258199278477,0.007167445776812621,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,8,9750,0.004864018022729683,0.006816252579308355,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,8,9750,0.004712438471948853,0.0067469472534579635,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV02,8,9750,0.004330859741135307,0.005915053772598102,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV02,8,9750,0.004522802236282133,0.006472971237343508,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
C06,C06,CV02,9,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,9,9750,0.005085627336563761,0.007327181866143224,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,9,9750,0.004982422020833703,0.007167174157592501,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,9,9750,0.004866405868947946,0.0068224473148168156,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,9,9750,0.004712457736229069,0.006747824223746219,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV02,9,9750,0.004325505590046536,0.005910208601183024,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV02,9,9750,0.004523612877595837,0.006475753113223581,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
C06,C06,CV02,10,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,10,9750,0.005085681409163959,0.00732730242612724,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,10,9750,0.004982525558159373,0.007167298931096633,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,10,9750,0.004871843930764396,0.006822732057750064,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,10,9750,0.004712328347116503,0.006747164731205272,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV02,10,9750,0.004325869602910797,0.00591098200255275,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV02,10,9750,0.004523918719447657,0.006475392893125332,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
C06,C06,CV02,11,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,11,9750,0.005085608915910418,0.007327168213131985,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,11,9750,0.004982254706291814,0.007166913154653759,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,11,9750,0.004870805258633595,0.006821925737874864,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,11,9750,0.004712841664557398,0.006748623831152072,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-08-ADAPT,AGEFRK-08-ADAPT,CV02,11,9750,0.00432597400692917,0.005897555427920927,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-08-ADAPT,TWO-RBF-08-ADAPT,CV02,11,9750,0.004524400607106421,0.006476547422241474,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
C06,C06,CV02,12,9750,0.004152238032262059,0.005499698208995222,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,
AGEFRK-04-ADAPT,AGEFRK-04-ADAPT,CV02,12,9750,0.0050855757641917534,0.007327130026899305,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-04-ADAPT,TWO-RBF-04-ADAPT,CV02,12,9750,0.004982089966808602,0.007166567292216929,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
AGEFRK-06-ADAPT,AGEFRK-06-ADAPT,CV02,12,9750,0.004877365902194077,0.006833082215198905,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
TWO-RBF-06-ADAPT,TWO-RBF-06-ADAPT,CV02,12,9750,0.004712242687427523,0.0067472565772662705,16.649504858816922,0.048205128205128206,0.21955336700732453,0.849878811369509,0.14212121212121212,0.46161417322834647,0.22406986467826653,0.6629477843706367
