outer_fold,seed_index,q,candidate_id,control_id,fidelity_delta_l2,rbf25_delta_l2,rbf50_delta_l2,gate_eta_min,gate_eta_max,gate_eta_mean,residual_target_rows,channel_fit_rows,validation_outcomes_used,channel_source
CV03,11,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943181107496,2.0666695898673444,2.152225972870687,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,11,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.3269265850950878,1.6709838857326533,1.5840239498210256,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,11,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.4374670028276164,1.7101002314547165,1.703457030353711,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,12,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943181380977,2.0617022178545277,2.145777555780819,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,12,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.328176087327773,1.6748414658287698,1.5879489655284245,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,12,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.4243651591797295,1.7084803564311468,1.6983139900727278,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,13,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.744094318291462,2.0666323045951813,2.1525176125432406,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,13,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.3393226728126093,1.6688457888790689,1.585095412040375,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,13,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.431668583424508,1.7022382672560306,1.6906918231447994,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,14,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.74409431829177,2.0565587220230035,2.1404437339420865,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,14,6,AGEFRK-06-ADAPT,TWO-RBF-06-ADAPT,1.3362352138748264,1.6755146792351998,1.5913399520456153,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,14,8,AGEFRK-08-ADAPT,TWO-RBF-08-ADAPT,1.4349395883521145,1.7032494769149722,1.7014119292879846,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
CV03,15,4,AGEFRK-04-ADAPT,TWO-RBF-04-ADAPT,1.7440943186391182,2.062908021396163,2.1482536367197813,0.2623250206333594,0.7496860808167379,0.724838083443888,1024,1024,0,same_cross_fitted_c06_residual
