model_id,seed_index,validation_rows,brier,auroc,recall,precision,ece,rmse,nrmse,mae,mean_regret_m_s,infeasible_selection_rate,no_predicted_feasible_rate
PRQK-04-E,18,39000,0.2040000067360586,0.4856084101887685,0.11414995943910071,0.26245670130562215,0.20529374670482184,0.05914864887337529,0.025256725079881862,0.05471206480493867,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,19,39000,0.2039824918697025,0.4855797042667298,0.11414995943910071,0.26245670130562215,0.2052158927138933,0.05910481551447137,0.02523800804887184,0.0546541978245684,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-E,20,39000,0.2039823226848501,0.48564632734247015,0.11414995943910071,0.26245670130562215,0.20522218156699032,0.0591076920826689,0.0252392363557482,0.05465679093105304,19.764137748645,0.08756410256410256,0.36012820512820515
PRQK-04-N,1,39000,0.1613233992991283,0.7167706410832937,0.1259705643759416,0.30380100614868644,0.1383867458782866,0.0771168894142002,0.032929240346973296,0.07014431887865762,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,2,39000,0.16132817756213788,0.7167724821848999,0.1259705643759416,0.30380100614868644,0.13840560281284287,0.07711715625587279,0.03292935428950441,0.07014653355044416,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,3,39000,0.16132126442264152,0.7167718964665651,0.1259705643759416,0.30388593793681856,0.13837546799357622,0.07712397926648157,0.03293226774410474,0.07014889767003472,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,4,39000,0.16132705590828555,0.7167553246442318,0.1259705643759416,0.30380100614868644,0.13841451246102093,0.07712291491590598,0.032931813261874145,0.07014882098165214,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,5,39000,0.16133024760278683,0.7167514478375334,0.1259705643759416,0.30388593793681856,0.13842293907829634,0.07713065942694218,0.032935120201083155,0.07015444038087662,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,6,39000,0.16132611141814504,0.7167631736514939,0.1259705643759416,0.30380100614868644,0.13841846081960602,0.07712041303620597,0.03293074494858264,0.0701465070223164,19.68717948717949,0.11948717948717949,0.3243589743589744
PRQK-04-N,7,39000,0.16131914622991506,0.7167844579307882,0.1259705643759416,0.30380100614868644,0.13840650609649938,0.07712250386957918,0.032931637743341284,0.07014808658008212,19.68717948717949,0.11948717948717949,0.3243589743589744
