model_id,config_id,fold_id,seed_index,validation_rows,brier,auroc,recall,precision,ece,rmse,nrmse,mae,mean_regret_m_s,infeasible_selection_rate,no_predicted_feasible_rate
PRQK-06-E,PRQK-06-E,CV03,7,9750,0.05863566083089325,0.5541542186322705,0.0,0.0,0.05880928712943665,0.061642652712403476,0.026321675345193144,0.051894418412002104,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,7,9750,0.07443207060917593,0.5516791015285395,0.008130081300813009,0.05063291139240506,0.10754448605067554,0.050638763277131106,0.021622967672748027,0.0433152239146773,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,8,9750,0.05870837297999908,0.5537160126947996,0.0,0.0,0.0591949550502932,0.06165892807195357,0.02632862499306444,0.051899719936921385,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,8,9750,0.07444067140022281,0.5515019310918968,0.008130081300813009,0.05063291139240506,0.10767829349252811,0.05063979246354565,0.02162340713973203,0.043317135217954876,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,9,9750,0.05868886510204751,0.5537570670586809,0.0,0.0,0.05905961473804277,0.06163530835126095,0.026318539271693628,0.051893030034254425,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,9,9750,0.07443077016675526,0.5516321195292315,0.008130081300813009,0.05063291139240506,0.10751661475608454,0.05063121917453529,0.021619746308796928,0.04330782030706693,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,10,9750,0.05872013797336267,0.5535166685108199,0.0,0.0,0.059273854935877536,0.061639117212770114,0.026320165671786216,0.05190255406526433,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,10,9750,0.0744401536026007,0.5518070945453459,0.008130081300813009,0.05063291139240506,0.10741375070036636,0.05064125826684149,0.02162403304398461,0.04332878931512646,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,11,9750,0.058604280320273795,0.5541433513006548,0.0,0.0,0.058567857078375245,0.06163383367308431,0.026317909577829132,0.0518864124746637,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,11,9750,0.07444393224105397,0.5514964425405757,0.008130081300813009,0.05063291139240506,0.10754866283500758,0.050624562160234136,0.021616903735327212,0.04329623542325866,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,12,9750,0.05868797572228265,0.5538587150291464,0.0,0.0,0.05916893542181349,0.061632235622291844,0.026317227203332034,0.05189217649937555,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,12,9750,0.07443484196080938,0.5520523230183696,0.008130081300813009,0.05063291139240506,0.10744767392951388,0.05064918342980732,0.021627417122337265,0.04331360875582356,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,13,9750,0.05865498323778209,0.5543939585539731,0.0,0.0,0.05901278663454573,0.061642542804620594,0.02632162841410158,0.051899425119811375,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,13,9750,0.07443972793990924,0.5516433161739265,0.008130081300813009,0.05063291139240506,0.10734396993859913,0.050644260296559045,0.021625314923464565,0.04332033761017071,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,14,9750,0.05860789789117872,0.55435817319936,0.0,0.0,0.05872893866385805,0.061637185188670285,0.026319340689263938,0.05188736130933159,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,14,9750,0.07443444604974439,0.5517480377331317,0.008130081300813009,0.05063291139240506,0.10741049696853938,0.05063251017206413,0.021620297570242215,0.04330884315491093,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,15,9750,0.05867027681230334,0.5540257865313585,0.0,0.0,0.05901019219206627,0.061639344091426296,0.026320262549939057,0.051901552352658045,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,15,9750,0.07444759339967397,0.5516911763414458,0.008130081300813009,0.05063291139240506,0.10757022272386191,0.050640138283974206,0.021623554806528437,0.04331337731958364,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,16,9750,0.05864097639594961,0.5543592709096243,0.0,0.0,0.05886239921648687,0.0616241974548964,0.026313794871606462,0.051896597151400464,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,16,9750,0.07443858412040137,0.5516349735759185,0.008130081300813009,0.05063291139240506,0.10753450522899351,0.05063190717067182,0.02162004008607853,0.04331109063090445,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,17,9750,0.058656008454012594,0.5541144815207063,0.0,0.0,0.05893849038571724,0.061654408808619596,0.026326695248365894,0.05191645851263428,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,17,9750,0.07444777592529145,0.5516650508371578,0.008130081300813009,0.05063291139240506,0.1075587698255447,0.05064244826243301,0.02162454117717233,0.04332457533625973,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,18,9750,0.05870488158247776,0.5536944975736212,0.0,0.0,0.05927569853009358,0.06162252596935499,0.026313081140158685,0.05189973109141153,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,18,9750,0.07442728547011097,0.5516982016871368,0.008130081300813009,0.05063291139240506,0.10744084203430464,0.050653644017885115,0.021629321812451432,0.04333203352798104,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,19,9750,0.05866687668936057,0.55443698879633,0.0,0.0,0.05890357971856913,0.06164075099098025,0.026320863302042884,0.051894423311719166,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,19,9750,0.07443012784523777,0.5517607711721965,0.008130081300813009,0.05063291139240506,0.10746522637884559,0.050641122782176536,0.02162397519145542,0.04331289892659273,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-06-E,PRQK-06-E,CV03,20,9750,0.05865481655440529,0.5543256809755395,0.0,0.0,0.05902792936189247,0.06162077546659044,0.026312333668019966,0.05189119034308254,20.0,0.0,0.16102564102564101
A02-R-q6,A02-R-q6,CV03,20,9750,0.07443880239647176,0.5516736129772186,0.008130081300813009,0.05063291139240506,0.10757327848055714,0.05063316720686633,0.021620578126902143,0.04330783857220553,19.98974358974359,0.011794871794871795,0.14871794871794872
PRQK-08-N,PRQK-08-N,CV03,1,9750,0.06450136761749718,0.5998125989036949,0.0040650406504065045,0.14285714285714285,0.08397177799775507,0.07133757334316145,0.030461447761069058,0.06076084722996525,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,1,9750,0.07180925299834888,0.540199906211635,0.008130081300813009,0.09090909090909091,0.10918791501304688,0.049077272928814836,0.02095620464107267,0.041352521606982585,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,2,9750,0.06453993442768495,0.6001050289180792,0.0040650406504065045,0.14285714285714285,0.08396447542029835,0.0712648020122156,0.030430374092702925,0.06069201036930384,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,2,9750,0.07177695338108252,0.5406668721580281,0.008130081300813009,0.09090909090909091,0.10932384643504094,0.04908146283683935,0.020957993749650815,0.041369665654488054,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,3,9750,0.06460418890971018,0.5988676899082666,0.0040650406504065045,0.14285714285714285,0.08446995931282643,0.07125995417959619,0.030428304047519575,0.060680755269827504,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,3,9750,0.07181815782583244,0.5400721327368815,0.008130081300813009,0.09090909090909091,0.10925993601867348,0.0490783580167531,0.020956667978245476,0.04135018295869037,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,4,9750,0.06431596946661704,0.6011384133608024,0.0040650406504065045,0.14285714285714285,0.08322022808799766,0.07122439294912845,0.03041311925059634,0.060636318711201474,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,4,9750,0.07179759480223558,0.5408769739025971,0.008130081300813009,0.09090909090909091,0.10928405560091191,0.049076335042390375,0.02095580415957343,0.0413740546472295,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,5,9750,0.06465159582925842,0.5990543006531814,0.0040650406504065045,0.14285714285714285,0.08449071758746086,0.07128945117540393,0.03044089939040549,0.06070823103637877,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,5,9750,0.07179999720406162,0.5401755370437696,0.008130081300813009,0.09090909090909091,0.10929005743063955,0.04909452529522677,0.020963571475036642,0.04137522878976441,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,6,9750,0.06448632069425879,0.5999908670506019,0.0040650406504065045,0.14285714285714285,0.08402220528687733,0.07126887634529162,0.03043211385028564,0.0606819553214702,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,6,9750,0.07182450179937279,0.5406578709338618,0.008130081300813009,0.09090909090909091,0.10940144629415431,0.04911626451757823,0.020972854215603663,0.04141256193944181,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,7,9750,0.06459439628392988,0.5992716472854942,0.0040650406504065045,0.13333333333333333,0.08422828225522444,0.07127749994552891,0.030435796164328996,0.060677734957356115,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,7,9750,0.0717675304734588,0.540898598794802,0.008130081300813009,0.09090909090909091,0.10910420859184017,0.04907851728954685,0.020956735988407006,0.04136641537175053,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,8,9750,0.06475326267928494,0.5988180734043245,0.0040650406504065045,0.13333333333333333,0.08485504590752252,0.07129436604319492,0.030442998059892708,0.06074058360790508,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,8,9750,0.07181304049699512,0.5407555671473759,0.008130081300813009,0.09090909090909091,0.10927280558273311,0.049075520346592245,0.020955456280996505,0.04136377317764319,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,9,9750,0.06444135232331309,0.6004828607910188,0.0040650406504065045,0.13333333333333333,0.08379860640307278,0.0713108995905816,0.030450057955070272,0.06072325906071284,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,9,9750,0.07182707587271496,0.5402888207430356,0.008130081300813009,0.09090909090909091,0.10924852973505907,0.049079903946254014,0.02095732809672901,0.04136121682544828,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,10,9750,0.06457837091428223,0.5987519912464193,0.0040650406504065045,0.14285714285714285,0.08432149835013124,0.07129458114988262,0.030443089911364848,0.06070237412767477,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,10,9750,0.07180737893968708,0.5398604941979427,0.008130081300813009,0.09090909090909091,0.10928605822625923,0.04909412345197667,0.020963399886256742,0.04137890244951726,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,11,9750,0.06460144914774042,0.5998510187629419,0.0040650406504065045,0.13333333333333333,0.08446486343767041,0.07136035374520394,0.03047117508980024,0.060767536109775123,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,11,9750,0.07178654184027393,0.5407450291288395,0.008130081300813009,0.09090909090909091,0.10910665170318276,0.04906914308048675,0.02095273316119824,0.04134385209026284,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,12,9750,0.06434123219797303,0.5999650708593931,0.0040650406504065045,0.15384615384615385,0.08366928174805421,0.07131557607419137,0.030452054833496445,0.060725161675543086,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,12,9750,0.07180945098803901,0.5400293220365775,0.008130081300813009,0.09090909090909091,0.10918294249916026,0.04907023402641885,0.020953198999759372,0.04134398656262014,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,13,9750,0.06442285652595371,0.6004808849125433,0.0040650406504065045,0.14285714285714285,0.08397362286332434,0.07129617966548955,0.030443772484339705,0.06069746169134117,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,13,9750,0.07178302285266175,0.5410086991343018,0.008130081300813009,0.09090909090909091,0.10929278380724589,0.04908871399263309,0.02096109002406929,0.04138196322744527,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,14,9750,0.06450054490354437,0.5997329051385134,0.0040650406504065045,0.13333333333333333,0.08447085744886633,0.07136398191740162,0.030472724334786976,0.06076448662994036,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,14,9750,0.0718369320991902,0.5400361278402156,0.008130081300813009,0.09090909090909091,0.10936528409221412,0.04909508453630151,0.02096381027335828,0.04138926002658533,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,15,9750,0.06456345041851563,0.5997989872964188,0.0040650406504065045,0.13333333333333333,0.0845429597945367,0.07129186574980276,0.030441930423961414,0.06068038907835452,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,15,9750,0.07179709463909502,0.5405395377673803,0.008130081300813009,0.09090909090909091,0.10912614999945627,0.049074509730453644,0.020955024743599452,0.041370463197821596,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,16,9750,0.06442193243125698,0.6005289646221155,0.0040650406504065045,0.14285714285714285,0.08388236211831042,0.0713387905810549,0.030461967526835772,0.06073107107462748,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,16,9750,0.07180046587707965,0.5408989281078812,0.008130081300813009,0.09090909090909091,0.10926183990219676,0.04907356827071701,0.020954622736280692,0.041323893331681266,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,17,9750,0.06453390392846094,0.5996720919898765,0.0040650406504065045,0.13333333333333333,0.08414388601381761,0.07129062052056717,0.03044139870577235,0.06071614027459206,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,17,9750,0.07182362409953295,0.5405502953279695,0.008130081300813009,0.09090909090909091,0.10922379921618043,0.04907827274032555,0.02095663156484758,0.04136906594780227,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,18,9750,0.06447902989159693,0.5993864677791301,0.0040650406504065045,0.14285714285714285,0.08412329314727376,0.07132288840159777,0.030455177228454155,0.06071830614283268,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,18,9750,0.07178852380518858,0.5413507456526283,0.008130081300813009,0.09090909090909091,0.10960652827312274,0.04909952241684473,0.02096570526725844,0.041406602125004445,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,19,9750,0.0644985848453377,0.6001726478703542,0.0040650406504065045,0.13333333333333333,0.08393849607800698,0.07130097573186388,0.030445820425115844,0.06071947760794792,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,19,9750,0.07183904830668734,0.5403045179998138,0.008130081300813009,0.09090909090909091,0.10926961284641351,0.04905779976111016,0.020947889515494665,0.04133578989735917,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-N,PRQK-08-N,CV03,20,9750,0.06467549469487159,0.5987122541348551,0.0040650406504065045,0.14285714285714285,0.08428875801169791,0.07134790041104207,0.030465857463053976,0.0607603891280883,19.97948717948718,0.0015384615384615385,0.15846153846153846
A02-R-q8,A02-R-q8,CV03,20,9750,0.071786391357181,0.5416660080405081,0.008130081300813009,0.09090909090909091,0.10956481902082635,0.04906067699246195,0.020949118105540718,0.041337870862575225,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,1,9750,0.06030276587783721,0.514230057239004,0.0040650406504065045,0.18181818181818182,0.06909776741693661,0.060529150526463314,0.025846205167567544,0.05347670013192097,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,1,9750,0.07179656641310182,0.5402602802761663,0.008130081300813009,0.09090909090909091,0.10918261309953152,0.04911546110014124,0.020972511152934997,0.04140580437941931,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,2,9750,0.06035751357120878,0.5132948080939008,0.0040650406504065045,0.18181818181818182,0.06909639338879663,0.06052988391275414,0.02584651832663842,0.053495890817489546,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,2,9750,0.07180579237256843,0.5403999090217734,0.008130081300813009,0.09090909090909091,0.10923924923123891,0.049086848160723125,0.0209602933058941,0.04136108102666368,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,3,9750,0.060308788552782995,0.5138298320766747,0.0040650406504065045,0.18181818181818182,0.06886740765833532,0.060503595854922244,0.025835293213940316,0.0534886384191443,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,3,9750,0.07180420480149775,0.5408554587814187,0.008130081300813009,0.09090909090909091,0.10938560880482479,0.04908992260113726,0.02096160610505001,0.041368714409702,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,4,9750,0.0603477839240937,0.5137596883907919,0.0040650406504065045,0.18181818181818182,0.0691698590268797,0.060516355420320744,0.025840741602729356,0.053508806032514525,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,4,9750,0.07182903807109317,0.5404134108580231,0.008130081300813009,0.09090909090909091,0.10930468891576006,0.04909664472365017,0.02096447648000355,0.04137820130415158,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,5,9750,0.06037779847128462,0.5135479400808266,0.0040650406504065045,0.18181818181818182,0.06962744864637993,0.06050288162098238,0.0258349882330049,0.053473106119445654,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,5,9750,0.07180221043876318,0.5406106693925008,0.008130081300813009,0.09090909090909091,0.10918607218522587,0.049083180877616026,0.020958727360382404,0.04135723080984155,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,6,9750,0.06035445893709009,0.5134662704371696,0.0040650406504065045,0.18181818181818182,0.0693131269412449,0.06053141576612326,0.025847172434553704,0.05351293373736651,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,6,9750,0.07181869584568393,0.5395750895292492,0.008130081300813009,0.09090909090909091,0.10922964211977787,0.04906798634037538,0.020952239228242235,0.041349335330719605,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,7,9750,0.06034372867574032,0.5133338865793065,0.0040650406504065045,0.18181818181818182,0.06896773802824965,0.06053835622941208,0.02585013604194883,0.05350124956616512,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,7,9750,0.07177701664627736,0.5403529270224654,0.008130081300813009,0.09090909090909091,0.10910475814367575,0.04909682326889274,0.020964552719582846,0.04137104294153737,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,8,9750,0.06035711342703906,0.5134510122644973,0.0040650406504065045,0.18181818181818182,0.06898844313844582,0.0605578596779405,0.025858464097567587,0.05351470020456565,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,8,9750,0.07179310103134592,0.5403922250499239,0.008130081300813009,0.09090909090909091,0.10909983861478681,0.049090649517675916,0.020961916501509147,0.04135910621297929,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,9,9750,0.06034589924208941,0.5135852622298096,0.0040650406504065045,0.18181818181818182,0.06989996797723215,0.06046612365708065,0.025819292425806502,0.05345033091128136,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,9,9750,0.07178017050885326,0.5409950875270256,0.008130081300813009,0.09090909090909091,0.10927239554157564,0.04907447334719371,0.020955009207792447,0.04133719116442416,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,10,9750,0.060374214757301606,0.5131861347777444,0.0040650406504065045,0.18181818181818182,0.06908701140652096,0.06049828063064892,0.025833023590529358,0.053477462755583044,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,10,9750,0.07178495475870766,0.5408945372668245,0.008130081300813009,0.09090909090909091,0.10914880516710507,0.04909010153049268,0.02096168250864713,0.0413856992444182,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,11,9750,0.060319685968760646,0.5135862501690474,0.0040650406504065045,0.18181818181818182,0.0688995021139563,0.06055222285479022,0.025856057150065958,0.05350707896818818,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,11,9750,0.07181522095029624,0.5396130703043907,0.008130081300813009,0.09090909090909091,0.10926328336106657,0.049066317226609354,0.02095152650955265,0.04134242884330721,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,12,9750,0.06035482444174395,0.513847395440902,0.0040650406504065045,0.18181818181818182,0.06957810300911063,0.060522340502479115,0.025843297258311245,0.053513971101923616,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,12,9750,0.07179698830800407,0.5402319593513498,0.008130081300813009,0.09090909090909091,0.10917322976345169,0.04910100307611774,0.020966337515076566,0.04138320525303191,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,13,9750,0.06031517893760986,0.5138643001789707,0.0040650406504065045,0.18181818181818182,0.06913994465888308,0.06051037682011216,0.025838188714967646,0.05348279364656173,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,13,9750,0.07185564079341797,0.5402011136929257,0.008130081300813009,0.09090909090909091,0.10949200178175407,0.04910836994566692,0.020969483199761624,0.04139914141519068,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,14,9750,0.06033926495899625,0.5135406951930829,0.0040650406504065045,0.18181818181818182,0.06922833492020981,0.06054383388880877,0.025852475025849534,0.053506437178203484,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,14,9750,0.07178316559167752,0.540472138357158,0.008130081300813009,0.09090909090909091,0.10920295983708336,0.04908163167656281,0.020958065844932098,0.04135714776991882,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,15,9750,0.06033451562455831,0.5136804337097163,0.0040650406504065045,0.18181818181818182,0.0691116845984509,0.06055360721845174,0.025856648279247697,0.05349201188115767,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,15,9750,0.0717515466998192,0.5410497534981831,0.008130081300813009,0.09090909090909091,0.1090787767525626,0.049084067512877874,0.020959105957416846,0.04136260807257326,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,16,9750,0.06029270224606029,0.5139707780745986,0.0040650406504065045,0.18181818181818182,0.06900799570728358,0.06056644015329248,0.025862127997101178,0.05353149997084541,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,16,9750,0.0718220804502587,0.5402624756966947,0.008130081300813009,0.09090909090909091,0.10921547190145733,0.04908577102677181,0.02095983336510761,0.04138239530116147,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,17,9750,0.060328776524518485,0.5135731874169034,0.0040650406504065045,0.18181818181818182,0.06927754183627297,0.06052221563810332,0.02584324394069078,0.05347207845838432,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,17,9750,0.07181050878327287,0.5401596202449387,0.008130081300813009,0.09090909090909091,0.10927250523600224,0.04907976961467214,0.02095727073657121,0.041352887541919604,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,18,9750,0.06033977612740488,0.5132613279308424,0.0040650406504065045,0.18181818181818182,0.06895779391344546,0.060535352796799155,0.02584885356342657,0.05349281054285429,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,18,9750,0.071781737772507,0.5405247186788135,0.008130081300813009,0.09090909090909091,0.10910477668318076,0.04905904873266664,0.020948422831670695,0.041338295375816445,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,19,9750,0.060317849707910265,0.513876374991877,0.0040650406504065045,0.18181818181818182,0.06912473865558488,0.060524618464151796,0.02584426995765105,0.05349950750389949,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,19,9750,0.07179664076092804,0.540882681995971,0.008130081300813009,0.09090909090909091,0.10921366912960642,0.049076742257021334,0.020955978041955845,0.041361127671385285,19.98974358974359,0.006153846153846154,0.15435897435897436
PRQK-08-E,PRQK-08-E,CV03,20,9750,0.06031273643485162,0.5138518960529852,0.0040650406504065045,0.18181818181818182,0.06908049971218229,0.06055764716037747,0.025858373351662713,0.05351643324673219,19.97962937194154,0.0010256410256410256,0.15897435897435896
A02-R-q8,A02-R-q8,CV03,20,9750,0.07179680591677363,0.5405983750375417,0.008130081300813009,0.09090909090909091,0.10921164011830636,0.04907038155682504,0.02095326199587139,0.04135294564030155,19.98974358974359,0.006153846153846154,0.15435897435897436
C06,C06,CV04,1,6500,0.1150937337601629,0.7817617867343154,0.19936708860759494,0.21070234113712374,0.10403075144685939,0.0033267321234177623,0.0014205287906989743,0.0009177627425489664,18.446878815889228,0.11307692307692307,0.15153846153846154
BASELINE,BASELINE,CV04,1,6500,0.1150937337601629,0.7817617867343154,0.19936708860759494,0.21070234113712374,0.10403075144685939,0.07479595325791849,0.03193819071957342,0.04715428606271426,18.446878815889228,0.11307692307692307,0.15153846153846154
C02,C02,CV04,1,6500,0.11088794117077864,0.7930902589026085,0.1661392405063291,0.13618677042801555,0.08462852216173332,,,,,,
C06,C06,CV04,2,6500,0.1150937337601629,0.7817617867343154,0.19936708860759494,0.21070234113712374,0.10403075144685939,0.0033267321234177623,0.0014205287906989743,0.0009177627425489664,18.446878815889228,0.11307692307692307,0.15153846153846154
BASELINE,BASELINE,CV04,2,6500,0.1150937337601629,0.7817617867343154,0.19936708860759494,0.21070234113712374,0.10403075144685939,0.07479595325791849,0.03193819071957342,0.04715428606271426,18.446878815889228,0.11307692307692307,0.15153846153846154
C02,C02,CV04,2,6500,0.11120000375889373,0.7924610416504879,0.17088607594936708,0.13989637305699482,0.08456208616680776,,,,,,
C06,C06,CV04,3,6500,0.1150937337601629,0.7817617867343154,0.19936708860759494,0.21070234113712374,0.10403075144685939,0.0033267321234177623,0.0014205287906989743,0.0009177627425489664,18.446878815889228,0.11307692307692307,0.15153846153846154
